station_id,station_name,address,city,state,latitude,longitude,price
3772,Brake Time Corner Market,"I-25, EXIT 240",Burlington                              ,CO,39.310649,-102.258281,3.499
3774,SINCLAIR,"I-70, EXIT 438",Burlington                              ,CO,39.310649,-102.258281,3.889
3781,REATTA TRAVEL STOP,"I-76, EXIT 149 & SR-55/CR-81",Crook,CO,40.874743,-102.847174,3.38233333
3783,CIRCLE K #2744095,"I-25, EXIT 215",Denver,CO,39.840562,-105.007985,3.299
3794,SPEEDWAY #4701,"I-90, EXIT 73",Jackson,MN,43.645732,-94.993827,3.299
3817,FAST MARKET,"I-25, EXIT 158",Colorado Springs,CO,38.8335,-104.8206,3.159
3843,ONCUE EXPRESS #61,"I-35, EXIT 185 & US-77",Perry,OK,36.287468,-97.284175,3.21566666
3868,SHORE STOP #279,US-13,Greenwood,DE,38.817519,-75.593547,3.239
3868,SHORE STOP #279,US-13,Greenwood,DE,38.817519,-75.593547,3.259
3888,Fics Plaza,"I-90, EXIT 184",Deer Lodge                              ,MT,46.38807,-112.747589,3.519
3889,CIRCLE K #2701686,"I-75, EXIT 220",Bradenton,FL,27.502778,-82.513889,3.439
3907,SUNOCO,US-46 & SR-93,Palisades Park,NJ,40.846238,-73.995436,3.279
3908,SEMINOLE TRUCK STOP,"I-75, EXIT 354",Fort Lauderdale,FL,26.121561,-80.128778,3.699
3927,MICCOSUKEE SERVICE PLAZA,"I-75, EXIT 49 & SR-84",Fort Lauderdale                         ,FL,26.121561,-80.128778,3.66566666
3936,Uncle Petes Truck  Stop,"I-40, EXIT 239 & US-70/SR-26",Lebanon,TN,36.209792,-86.302367,2.989
3946,Fast Lane,US-24 & US-63,Moberly,MO,39.420239,-92.435793,3.469
3949,SUNSTOP #337,"I-10/SR-8, EXIT 303 & US-441",Lake City,FL,30.0949,-82.7117,3.699
3956,CIRCLE K #2707451,US-27/SR-25 & SR-70,Lake Placid,FL,27.294474,-81.364918,3.399
3964,SPEEDWAY #6604,"I-94, EXIT 66",Mattawan,MI,42.245069,-85.794281,3.489
3964,SPEEDWAY #6604,"I-94, EXIT 66",Mattawan,MI,42.245069,-85.794281,3.499
3970,EXXON - Pilot #1293,"I-30, EXIT 61",Garland,TX,32.922744,-96.624804,2.84233333
3973,LOVES TRAVEL STOP #205,"I-35 & I-44, EXIT 137",Oklahoma City,OK,35.3337,-97.4922,3.319
3974,LOVES TRAVEL STOP #201,I-40 EXIT 41,Elk City,OK,35.410359,-99.421086,3.12566666
3975,SUNSTOP #334,"I-10, EXIT 335 & SR-121",Macclenny,FL,30.273671,-82.132475,3.459
3979,PETRO GARY 369,"I-80 & I-94, EXIT 9",Gary,IN,41.593333,-87.346389,3.83066666
4006,MISSILE MART #1,US-167 & SR-7,El Dorado,AR,33.20735,-92.662856,3.499
4008,BALDWIN TRAVEL PLAZA,"I-94, EXIT 19 & US HWY 63",Baldwin                                 ,WI,44.9657,-92.365498,3.503
4025,BP,"I-85, EXIT 21  & US-178",Anderson,SC,34.526051,-82.630436,2.909
4035,PILOT TRAVEL CENTER #430,"I-40,  EXIT 84",Russellville,AR,35.284208,-93.131476,3.375
4035,PILOT TRAVEL CENTERS #430,"I-40,  EXIT 84",Russellville,AR,35.284208,-93.131476,3.399
4062,DUDLEYS TRUCK STOP RESTAURANT,US-220,Rocky Mount,VA,36.989101,-79.883959,3.299
4063,STUCKEY'S,"I-59, EXIT 67 & US-49",Hattiesburg,MS,31.314553,-89.306471,2.999
4080,SHELL DBA PILOT DEALER #874,US-41,Miami,FL,25.779,-80.1982,3.699
4080,PILOT TRAVEL CENTERS #874,US-41,Miami,FL,25.779,-80.1982,3.699
4101,E-Z MART #4411,HIGHWAY 69 & COBBLESTONE DR,Pryor,OK,36.292112,-95.312942,3.099
4113,ASAP GENERAL STORE #330,US-412/SR-15,Enid,OK,36.402842,-97.862257,3.08233333
4115,QUIKTRIP #707,"I-85 , EXIT 96",Atlanta,GA,33.749788,-84.31685,3.34066666
4119,JET FOOD STORE #82,US-441 & CR-13,Douglas,GA,31.497287,-82.846468,3.44066666
4156,PETRO STOPPING CENTER #305,"I-10, EXIT 582",San Antonio,TX,29.468525,-98.526352,3.20733333
4161,EL CHEAPO,I-95 & EXIT 76,Midway                                  ,GA,31.801803,-81.390897,3.52566666
4164,CIRCLE K #2723897,"I-75, EXIT 138",Thomasville,GA,30.8665,-83.9233,3.23566666
4169,TA KINGMAN TRAVEL CENTER,"I-40, EXIT 48 & US-93",Kingman,AZ,35.258379,-114.05689,3.899
4171,PETRO SERVE USA #11,US-2 & US-71,Bemidji,MN,47.488071,-94.848809,3.499
4172,FLYING J TRAVEL PLAZA #639,"I-90, EXIT 2",Post Falls,ID,47.720475,-116.935349,3.76233333
4187,FLYING J TRAVEL PLAZA #632,"I-75, EXIT 320",Resaca,GA,34.591996,-84.916251,3.29566666
4193,TIGER MART #63,"I-20, EXIT 454",Grand Prairie,TX,32.76488,-97.01121,3.599
4199,PWI #574,"I-70, EXIT 193/US-40",Bunker Hill,KS,38.835704,-98.678285,2.959
4204,PILOT TRAVEL CENTERS #415,"I-59, EXIT 4",Rising Fawn,GA,34.853491,-85.471078,3.859
4204,PILOT TRAVEL CENTER #415,"I-59, EXIT 4",Rising Fawn,GA,34.853491,-85.471078,3.819
4211,FLYING J #513,"I-15, EXIT 1",Jean,NV,35.854839,-115.469154,3.73233333
4220,KENNETT TRUCK STOP,"I-275, EXIT 16",Lawrenceburg                            ,IN,39.140123,-84.865819,3.424
4222,Circle K #4703906,"I-24, EXIT 24 & SR-49",Pleasant View,TN,36.378281,-87.03948,2.899
4223,TA PEMBROKE TRAVEL CENTER,"I-90, EXIT 48A",Corfu,NY,42.977734,-78.392906,3.939
4223,TA PEMBROKE TRAVEL CENTER,"I-90, EXIT 48A",Corfu,NY,42.977734,-78.392906,3.889
4223,TA PEMBROKE TRAVEL CENTER,"I-90, EXIT 48A",Corfu,NY,42.977734,-78.392906,3.829
4223,TA PEMBROKE TRAVEL CENTER,"I-90, EXIT 48A",Corfu,NY,42.977734,-78.392906,3.839
4227,LOVES TRAVEL STOP #203,"I-40, EXIT 140",Oklahoma City,OK,35.3337,-97.4922,3.35566666
4233,QUIKTRIP #7220,"I-20, EXIT 8",Shreveport,LA,32.503743,-93.748696,2.89233333
4239,SPEEDWAY #8256,"I-64, EXIT 94 & SR-1958 & US-60",Winchester,KY,37.987161,-84.178894,2.92233333
4241,EXXON,"I-285, EXIT 53",Conley,GA,33.644722,-84.325833,3.999
4267,CONOCO,US-30 & SR-41,Gap,PA,40.002018,-75.997801,3.799
4292,KUM & GO #0032,"I-80/US-6, EXIT 155 & SR-117",Colfax,IA,41.678785,-93.258816,3.08233333
4301,TIGER DISCOUNT TRUCKSTOP,"I-94, EXIT 64 & I-94 BUS",Dickinson,ND,46.887289,-102.787595,3.51566666
4311,Saveway Truck Plaza,"I-65, EXIT 164 & US-31",Hope Hull,AL,32.224256,-86.393189,3.139
4331,KWIK STOP C STORES,US-61/US-151,Dubuque,IA,42.514977,-90.681914,3.559
4332,PILOT TRAVEL CENTER #468,"I-57, EXIT 283 & US-24",Gilman,IL,40.767987,-87.993336,3.399
4332,PILOT TRAVEL CENTER #468,"I-57, EXIT 283 & US-24",Gilman,IL,40.767987,-87.993336,3.559
4332,PILOT TRAVEL CENTER #468,"I-57, EXIT 283 & US-24",Gilman,IL,40.767987,-87.993336,3.439
4332,PILOT TRAVEL CENTERS #468,"I-57, EXIT 283 & US-24",Gilman,IL,40.767987,-87.993336,3.459
4335,HIGHWAY 20  AUTO TRUCK PLAZA,US-20,Peosta,IA,42.443535,-90.809372,3.489
4339,ROAD RANGER #273,I-69E/US-77 & SR-107,Combes,TX,26.248333,-97.733611,3.049
4349,ROAD RANGER #144,"I-380, EXIT 68US-20, EXIT 68",Evansdale,IA,42.475453,-92.281158,3.729
4363,EL CHEAPO #4,"I-95, EXIT 87",Richmond Hill,GA,31.896152,-81.294026,3.09566666
4368,HOODS SERVICE CENTER,"I-44, EXIT 61",Bois D Arc,MO,37.221417,-93.544722,3.074
4372,GRADYS TRUCKSTOP,"I-16, EXIT 111",Pulaski                                 ,GA,32.39,-81.956944,3.46566666
4373,KUM & GO #0043,"I-35, EXIT 43 & SR-207/CRG76",New Virginia,IA,41.160063,-93.711312,3.114
4389,TAYLOR QUIK-PIK,"I-29, EXIT 75 & US-30",Missouri Valley,IA,41.564399,-95.891346,3.399
4395,BREAK TIME #3147,"I-55, EXIT 67 & US-62",Sikeston,MO,36.891111,-89.58197,3.499
4417,TA MORIARITY TRAVEL CENTER,"I-40, EXIT 194",Moriarty,NM,34.988878,-106.060871,3.21733333
4419,CASEYS #3081,"I-35, EXIT 92 & US-136",Bethany,MO,40.260055,-94.018863,3.06066666
4427,CASEYS #2654,"I-80/US-6, EXIT 93 & CR-P28",Stuart,IA,41.518643,-94.304563,3.099
4431,CASEYS #2653,"US-63 & US-30, EXIT 202",Toledo,IA,42.007696,-92.566206,3.349
4437,UNDERWOOD TRUCK STOP I 80,"I-80, EXIT 17",Underwood                               ,IA,41.360294,-95.626997,3.00066666
4441,PILOT TRAVEL CENTERS #51,"I-81 BAILEYTON RD, EXIT 36",Greeneville,TN,36.160807,-82.833136,3.56233333
4442,Minuteman Food Mart #58,US-74/US-76,Delco,NC,34.327419,-78.19169,3.50733333
4445,TA Rogers,"I-94/US-52, EXIT 207 & SR-101",Rogers,MN,45.171484,-93.581445,3.274
4446,LOVES TRAVEL STOP #200,I-40 EXIT 74,Amarillo,TX,35.203238,-101.842052,3.209
4451,PRAIRIE JUNCTION TRUCK STOP,"I-29, EXIT 109 & SR-34",Colman,SD,43.955761,-96.818882,3.099
4452,CASEYS #2867,US-63 & US-20,Waterloo,IA,42.477784,-92.366099,3.499
4458,KUM & GO #1443,"I-80, EXIT 216",Williamsburg,IA,41.639308,-92.024011,3.13066666
4460,EXIT 62 TRUCKSTOP,"I-71, EXIT 62 & US-127",Glencoe,KY,38.722946,-84.811552,3.16566666
4463,QUIKTRIP #7901,"I-20, EXIT 556 & US-69",Lindale,TX,32.517152,-95.429932,2.80733333
4482,FLYING J TRAVEL PLAZA #777,"I-84, EXIT 54(FEDERAL WAY)",Boise,ID,43.6136,-116.2025,3.809
4482,FLYING J FUEL STOP #777,"I-84, EXIT 54(FEDERAL WAY)",Boise,ID,43.6136,-116.2025,3.76566666
4492,3 MILE CORNER TRUCK STOP,US-2 & US-95,Bonners Ferry,ID,48.730642,-116.332178,3.734
4525,STINKER #42,US-12/US-95 & SR-128,Lewiston,ID,46.389457,-116.987714,3.69733333
4528,WENATCHEE VALLEY TRUCK STOP,US-97 ALT,Wenatchee,WA,47.425269,-120.327345,4.199
4528,WENATCHEE VALLEY TRUCK STOP,US-97 ALT,Wenatchee,WA,47.425269,-120.327345,4.119
4528,WENATCHEE VALLEY TRUCK STOP,US-97 ALT,Wenatchee,WA,47.425269,-120.327345,4.089
4533,SPEEDWAY #1449,"I-65, EXIT 262B",Birmingham                              ,AL,33.519,-86.8014,2.97566666
4544,BIG CHARLIES TRUCK PLAZA,"I-64, EXIT 282 & US-13",Virginia Beach,VA,36.8527,-75.9783,3.489
4555,PILOT TRAVEL CENTERS #406,"I-65, EXIT 22 & US-31A/SR-11",Cornersville,TN,35.34088,-86.82862,3.799
4560,FAST STOP TRAVEL CENTERS #1109,"I-15, EXIT 392",Plymouth,UT,41.875556,-112.143333,3.58233333
4563,PILOT TRAVEL CENTERS #299,"I-55/I-74/US-51, EXIT 160 & US-150/SR-9",Bloomington                             ,IL,40.478295,-88.989318,3.599
4563,PILOT TRAVEL CENTERS #299,"I-55/I-74/US-51, EXIT 160 & US-150/SR-9",Bloomington                             ,IL,40.478295,-88.989318,3.399
4563,PILOT TRAVEL CENTER #299,"I-55/I-74/US-51, EXIT 160 & US-150/SR-9",Bloomington                             ,IL,40.478295,-88.989318,3.399
4563,PILOT TRAVEL CENTERS #299,"I-55/I-74/US-51, EXIT 160 & US-150/SR-9",Bloomington                             ,IL,40.478295,-88.989318,3.499
4563,PILOT TRAVEL CENTER #299,"I-55/I-74/US-51, EXIT 160 & US-150/SR-9",Bloomington                             ,IL,40.478295,-88.989318,3.499
4563,PILOT TRAVEL CENTER #299,"I-55/I-74/US-51, EXIT 160 & US-150/SR-9",Bloomington                             ,IL,40.478295,-88.989318,3.599
4568,ONVO TRAVEL PLAZA,"I-90, EXIT 28",Fultonville,NY,42.903601,-74.359765,3.199
4568,ONVO TRAVEL PLAZA,"I-90, EXIT 28",Fultonville,NY,42.903601,-74.359765,3.159
4569,METROPOLIS TRUCK STOP,"I-24, EXIT 37 & US-45",Metropolis,IL,37.175348,-88.725179,3.599
4574,Circle K #4701432,"I-74, EXIT 174",Mahomet,IL,40.196437,-88.39283,3.669
4582,BIG CHIEF TRUCK STOP,"I-94/US-52, EXIT 61 & US-59/CR-82",Fergus Falls,MN,46.289723,-96.064338,3.23566666
4605,PILOT DEALER #898 SADLERS TRUCK STOP,"I-95, EXIT 11B & US-58",Emporia,VA,36.685689,-77.562953,3.799
4618,OUTPOST TRAVEL CENTER,"I-20, EXIT 5 & US-80",Greenwood,LA,32.424025,-93.969252,2.899
4620,PILOT TRAVEL CENTERS #95,"I-75, EXIT 329 & SR-44",Wildwood                                ,FL,28.845353,-82.03473,3.22566666
4620,PILOT TRAVEL CENTER #95,"I-75, EXIT 329 & SR-44",Wildwood                                ,FL,28.845353,-82.03473,3.319
4622,TA LEE HI TRAVEL PLAZA,"I-81,  EXIT 195",Lexington,VA,37.788463,-79.458111,3.659
4628,QUARLES #4601,US-29/US-17/US-15,Warrenton,VA,38.7063,-77.8159,3.32233333
4637,THORNTONS #369 DBA PILOT TRAVEL CENTER #514,"I-55, EXIT 126 & SR-10",Lincoln                                 ,IL,40.14508,-89.368376,3.399
4637,THORNTONS #369 DBA PILOT TRAVEL CENTER #514,"I-55, EXIT 126 & SR-10",Lincoln                                 ,IL,40.14508,-89.368376,3.499
4637,PILOT TRAVEL CENTER #514 - THORNTONS #369,"I-55, EXIT 126 & SR-10",Lincoln                                 ,IL,40.14508,-89.368376,3.499
4637,PILOT TRAVEL CENTER #514 - THORNTONS #369,"I-55, EXIT 126 & SR-10",Lincoln                                 ,IL,40.14508,-89.368376,3.399
4642,MARSHAL JUNCTION,"I-70, EXIT 147 & SR-1",Marshall                                ,IL,39.421999,-87.692261,3.199
4642,MARSHAL JUNCTION,"I-70, EXIT 147 & SR-1",Marshall                                ,IL,39.421999,-87.692261,3.399
4644,CIRCLE K #4706703,"I-80, EXIT 145A",Mokena,IL,41.53421,-87.891121,3.399
4644,CIRCLE K #4706703,"I-80, EXIT 145A",Mokena,IL,41.53421,-87.891121,3.339
4654,7-ELEVEN #35087,"I-490, EXIT 2 & SR-33 & SR-19",Bergen,NY,43.086937,-77.96033,4.029
4655,QUICKLEES TRAVEL CENTER,"I-86, EXIT 30 & CR-20",Belmont,NY,42.233409,-78.01103,3.999
4690,PWI #401,"I-20 & I-30, EXIT 1B",Aledo,TX,32.700351,-97.603885,2.799
4700,A C TRUCKSTOP,"I-80, EXIT 290",Laramie                                 ,WY,41.312907,-105.581146,3.079
4704,THE RIDGE,"I-68/US-219, EXIT 14 & US-40",Accident,MD,39.635504,-79.308467,4.199
4707,SMITHTON TRUCKSTOP,"I-70, EXIT 39 & SR-3059",Smithton,PA,40.144267,-79.731277,3.899
4729,MINIT MART #600244,"I-70, EXIT 131",Straughn,IN,39.831946,-85.272406,3.859
4742,FLYING J TRAVEL PLAZA #684,"I-94, EXIT 1 & SR-16",Beach,ND,46.932381,-103.98429,3.96566666
4750,BROOKE TRAVEL PLAZA,"I-80, EXIT 259",West Liberty,IA,41.570055,-91.266847,2.98733333
4762,TA MONROE TRAVEL CENTER,"I-75, EXIT 15",Monroe,MI,41.92751,-83.404848,3.349
4762,TA MONROE TRAVEL CENTER,"I-75, EXIT 15",Monroe,MI,41.92751,-83.404848,3.249
4762,TA MONROE TRAVEL CENTER,"I-75, EXIT 15",Monroe,MI,41.92751,-83.404848,3.369
4762,TA MONROE TRAVEL CENTER,"I-75, EXIT 15",Monroe,MI,41.92751,-83.404848,3.299
4806,TRACK AND TRAVEL,"I-20, EXIT 406",Weatherford,TX,32.8435,-97.7047,2.91733333
4818,PILOT TRAVEL CENTER #350,"I-84 & US-20, EXIT 95",Mountain Home,ID,43.139223,-115.696334,3.799
4818,PILOT TRAVEL CENTERS #350,"I-84 & US-20, EXIT 95",Mountain Home,ID,43.139223,-115.696334,3.759
4819,Alta Convenience #6333,"I-25, EXIT 11",Trinidad,CO,37.175475,-104.500715,3.399
4826,I-20 Truck Stop,"I-20, EXIT 165",Lincoln,AL,33.605913,-86.111152,2.999
4827,PETRO BEAUMONT #304,"I-10, EXIT 848",Beaumont,TX,30.068805,-94.103896,3.33066666
4837,SHELL,US-10 & SR-210,Motley,MN,46.321568,-94.628086,3.399
4856,PILOT TRAVEL CENTER #910- TOWN PUMP,"I-90, EXIT 274 & US-287",Three Forks,MT,45.881068,-111.543643,3.59733333
4858,PILOT TRAVEL CENTER #1346,"I-135, EXIT 31",Newton,KS,38.045067,-97.343457,3.3115
4858,PILOT DEALER #1346,"I-135, EXIT 31",Newton,KS,38.045067,-97.343457,3.409
4860,PILOT TRAVEL CENTER #476,"I-74, EXIT 32 & SR-17",Woodhull,IL,41.184887,-90.283282,3.899
4860,PILOT TRAVEL CENTERS #476,"I-74, EXIT 32 & SR-17",Woodhull,IL,41.184887,-90.283282,3.899
4872,TA COMMERCE TRAVEL CENTER,"I-85, EXIT 149 & US-441",Commerce,GA,34.2216,-83.3874,3.21566666
4874,PWI #110,"I-20, EXIT 112 & FM-1936",Odessa,TX,31.8465,-102.3663,3.049
4878,SHELL DBA ONE9 #1426,"I-84, EXIT 35",Nampa                                   ,ID,43.58342,-116.584818,3.374
4881,PETRO STOPPING CENTER #14,"I-295, EXIT 56",Bordentown,NJ,40.143141,-74.703249,4.029
4885,LOVES TRAVEL STOP #384,"I-70, EXIT 45",Greenville,IL,38.893338,-89.405185,3.689
4885,LOVES TRAVEL STOP #384,"I-70, EXIT 45",Greenville,IL,38.893338,-89.405185,3.749
4885,LOVES TRAVEL STOP #384,"I-70, EXIT 45",Greenville,IL,38.893338,-89.405185,3.689
4885,LOVES TRAVEL STOP #384,"I-70, EXIT 45",Greenville,IL,38.893338,-89.405185,3.689
4885,LOVES TRAVEL STOP #384,"I-70, EXIT 45",Greenville,IL,38.893338,-89.405185,3.689
4885,LOVES TRAVEL STOP #384,"I-70, EXIT 45",Greenville,IL,38.893338,-89.405185,3.749
4887,SUNOCO,"I-80 & I-90, EXIT 3",Wauseon                                 ,OH,41.566796,-84.153745,3.699
4894,CLOVERDALE TRAVEL PLAZA,"I-70, EXIT 41 & US-231",Cloverdale,IN,39.543442,-86.814021,3.699
4905,HY-MILER #2204,SR-250,Sandusky,OH,41.434878,-82.70633,3.53233333
4909,CIRCLE K #2723916,US-441/US-301/US/27/SR-500,Ocala,FL,29.1981,-82.0974,3.459
4910,PILOT TRAVEL CENTER #892,"I-70 EXIT 164, & US-50",Green River,UT,39.000243,-110.159817,3.68566666
4918,PILOT TRAVEL CENTERS #219,"I-40, EXIT 398",Knoxville,TN,35.9609,-83.9189,3.699
4920,TA LAPLACE,"I-10, EXIT 209 & US-5",La Place,LA,30.077718,-90.489544,3.22733333
4921,PILOT TRAVEL CENTERS #231,"I-75, EXIT 29",Corbin,KY,36.934429,-84.10208,3.609
4927,CIRCLE K #2704886,"I-65, EXIT 205 & US-31/SR-22",Clanton,AL,32.835532,-86.642472,3.20733333
4933,VILLAGE TRUCK STOP,"I-81, EXIT 18",Rural Retreat                           ,VA,36.883616,-81.287872,3.299
4977,KWIK TRIP #331,SR-54,Wisconsin Rapids,WI,44.375803,-89.806229,3.26233333
4981,JOHNNYS MARKET,"I-94, EXIT 110 & US-27",Marshall,MI,42.272047,-84.95828,3.499
4983,KWIK TRIP #603,"I-94, EXIT 28 & SR-128",Wilson,WI,44.94658,-92.196538,3.549
4996,ZIP TRIP #54,"I-90, EXIT 452",Billings,MT,45.774489,-108.500452,3.59066666
5003,TRAILWAY TRUCK STOP,US-301/SR-304,Centreville                             ,MD,39.056423,-76.044975,3.259
5006,SUNOCO,US-1/US-9,Linden,NJ,40.635366,-74.255567,3.799
5024,I 55 MOTOR PLAZA,"I-55,  EXIT 180",Pevely,MO,38.279911,-90.411075,2.99066666
5030,YESWAY #1030,US-63 & E MARY ST,Ottumwa,IA,41.015099,-92.413428,3.399
5044,TA MOUNT VERNON TRAVEL CENTER,"I-44, EXIT 46 & SR-39/SR265",Mount Vernon,MO,37.104466,-93.797632,3.409
5050,ROCK PORT TRUCK PLAZA,"I-29 & US-136, EXIT 110",Rock Port,MO,40.430581,-95.527403,3.099
5056,TREX MART #16,"I-35, EXIT, 61 & US-69",Winston,MO,39.84995,-94.148747,3.119
5057,PHILLIPS 66,"I-35, EXIT 54 & I-35 BUS/US-36",Cameron,MO,39.730892,-94.243723,3.099
5060,CRAZY FREDS TRUCK SHOP,"I-40, EXIT 44 & US-66",Kingman,AZ,35.258379,-114.05689,3.539
5064,CLARK OIL #44,"I-59, EXIT 97",Laurel                                  ,MS,31.705444,-89.131155,2.879
5079,FASTLANE TAYLOR 63,US-61 & SR-6,Taylor,MO,39.914486,-91.527834,3.01566666
5085,K AN T TRUCKSTOP,"I-79, EXIT 137 & SR-310",Fairmont,WV,39.472677,-80.146041,3.399
5111,CIRCLE K #2723385,"I-59, EXIT 67 & US-49/SR-42",Hattiesburg,MS,31.314553,-89.306471,3.149
5117,CIRCLE K #4702361,"I-65, EXIT 130 & SR-334",Whitestown,IN,40.00002,-86.350716,3.29233333
5128,CASEYS #2769,"I-80, EXIT 220 & SR-149",Williamsburg,IA,41.639308,-92.024011,3.14233333
5131,TRAILS END TRUCK STOP,"I-29, EXIT 110 & US-136",Rock Port,MO,40.430581,-95.527403,3.40566666
5132,Travel Centers of America,"I-44, EXIT 208 & SR-19",Cuba,MO,38.092553,-91.40814,3.26566666
5160,FUEL MART #727,"I-70, EXIT 193",Quaker City                             ,OH,39.986576,-81.289883,3.16566666
5163,Blue Sky #733,"US-78, EXIT 81 & SR-178",Belden,MS,34.278663,-88.816011,2.939
5165,ONE9 #046,"I-65, EXIT 6 & SR-100",Franklin,KY,36.725353,-86.570043,3.08566666
5167,SPEEDWAY #7575,"I-65, EXIT 255",Hobart,IN,41.526281,-87.252499,3.63233333
5170,FLYING J #516,"I-76, EXIT 161 & I-70",Breezewood,PA,39.990521,-78.245271,5.099
5183,PETRO STOPPING CENTER #74,I-95 & EXIT 106,Kenly,NC,35.607742,-78.138227,3.709
5191,NORTH POINT PLAZA,"I-90 & I-94, EXIT 115",Poynette,WI,43.401342,-89.418857,3.17233333
5202,Chevron #306185,US-30,Montpelier,ID,42.35199,-111.31946,3.699
5203,OASIS TRAVEL CENTER,"I-10, EXIT 53",Robertsdale,AL,30.561608,-87.637268,3.469
5207,JJ TRAVEL PLAZA,"I-70, EXIT 70 & US-83",Oakley,KS,39.112102,-100.858048,3.61566666
5227,PILOT TRAVEL CENTERS #900,"I-95, EXIT 75",Dunn,NC,35.316511,-78.615079,3.709
5230,ONE9 #496,"I-80, EXIT 265",Atalissa,IA,41.561443,-91.174764,3.01566666
5232,CM EUNICE,US-190,Eunice,LA,30.51158,-92.398474,3.399
5234,SINCLAIR,SR-37,Monett,MO,36.921242,-93.925766,3.29066666
5236,FLYING J #875,"I-95,  EXIT 109",Elkton,MD,39.626434,-75.84584,4.199
5245,CASEYS #3842,US-36 & US-283,Norton,KS,39.840706,-99.887832,3.15733333
5247,EDGERTON TRAVEL PLAZA,"I-90, EXIT 160 & US-51",Edgerton,WI,42.838605,-89.064157,3.199
5249,Taylor's Stateline Travel Center,US-67 & SR-278,Neelyville,MO,36.571005,-90.499491,2.999
5254,TA CANDLER TRAVEL CENTER,"I-40, EXIT 37",Candler,NC,35.537626,-82.700081,3.799
5255,7-ELEVEN #35788,"I-35, EXIT 215",Olathe,KS,38.8822,-94.8178,3.339
5258,PT TRUCK STOP,"I-12, EXIT 42",Hammond                                 ,LA,30.51908,-90.487856,3.249
5282,CASEYS #3548,US-54 & US-61,Pratt,KS,37.650219,-98.73003,3.14066666
5285,TULLO TRUCK STOP,"I-95, EXIT 15E & US-1/US-9",Kearny,NJ,40.76466,-74.147108,3.799
5297,ERNIES TRUCK STOP,"I-90,  EXIT 179 & I-90 BUS/SR-17",Moses Lake,WA,47.137363,-119.289149,3.999
5297,ERNIES TRUCK STOP,"I-90,  EXIT 179 & I-90 BUS/SR-17",Moses Lake,WA,47.137363,-119.289149,3.949
5297,ERNIES TRUCK STOP,"I-90,  EXIT 179 & I-90 BUS/SR-17",Moses Lake,WA,47.137363,-119.289149,4.179
5299,Sudden Service #62,"I-65, EXIT 6 & SR-100",Franklin,KY,36.725353,-86.570043,3.084
5302,ONE9 #258,"I-81, EXIT 150 & US-220 ALT & US-11",Troutville,VA,37.401855,-79.878636,3.03233333
5306,PILOT TRAVEL CENTERS #11,"I-76, EXIT 232",North Lima                              ,OH,40.964866,-80.654911,3.799
5309,NEWBORN TRUCK STOP,I-20 EXIT 5,Tallapoosa,GA,33.760174,-85.300047,3.40733333
5310,FLYING J #576,"I-35, EXIT 69",Northfield,MN,44.458724,-93.166826,3.859
5324,HY-MILER #2245,SR-53,Fremont,OH,41.349792,-83.118095,3.38233333
5341,KWIK STAR #1160,"US-75, EXIT 118 & SR-3",Le Mars,IA,42.79623,-96.170386,3.299
5349,JET FOOD STORE #17,US-1/SR=4/SR-540 & US-220/SR-47,Wrens,GA,33.210397,-82.380962,3.41566666
5363,SPEEDWAY #6767,"I-75, EXIT 20",Manheim,PA,40.170229,-76.416794,4.499
5389,FLYING J TRAVEL PLAZA #744,"I-15, EXIT 343",Ogden,UT,41.2443,-112.0072,3.749
5391,PWI #605,"I-10, EXIT 378",San Simon,AZ,32.208167,-109.367152,2.959
5399,FLYING J TRAVEL PLAZA #750,"I-81 & I-77, EXIT 80",Max Meadows,VA,36.91708,-80.921391,3.549
5407,CASEYS #4535,US 81,Concordia                               ,KS,39.559427,-97.662735,2.91233333
5414,One9 #1216,"I-10 ,EXIT 200 & SR-84",Eloy,AZ,32.750929,-111.583275,3.199
5414,Pride Travel Center dba One9 #1216,"I-10 ,EXIT 200 & SR-84",Eloy,AZ,32.750929,-111.583275,3.199
5419,USA TRAVEL CENTER,"I-40, EXIT 48 & US-93",Kingman,AZ,35.258379,-114.05689,3.399
5422,K AND H TRUCK PLAZA,"I-57, EXIT 283 & US-24",Gilman,IL,40.767987,-87.993336,3.159
5422,K AND H TRUCK PLAZA,"I-57, EXIT 283 & US-24",Gilman,IL,40.767987,-87.993336,3.099
5424,WK TRUCK STOP,"US-231 & SR-9001, EXIT 75",Beaver Dam,KY,37.386958,-86.872932,3.399
5435,MEADE AUTO AND TRUCK PLAZA,US-54,Meade                                   ,KS,37.282137,-100.336378,3.799
5436,PARKWAY MARATHON,"US-79, EXIT 94",Caneyville,KY,37.422168,-86.470207,3.73233333
5446,PETRO STOPPING CENTER #308,"I-20, EXIT 8 & SR-526",Shreveport,LA,32.503743,-93.748696,3.17566666
5462,BOOZER KWIK STOP,"I-15, EXIT 118",Idaho Falls                             ,ID,43.517679,-111.990626,3.44733333
5464,PILOT TRAVEL CENTERS #48,"I-65, EXIT 86",Glendale,KY,37.603398,-85.892101,3.609
5474,One9 #88,"I-95/SR-9, EXIT 201 & SR-520",Cocoa,FL,28.367183,-80.746455,3.37566666
5477,CHEVRON #383766,"I-5, EXIT 216",Halsey,OR,44.386151,-123.125103,3.099
